restaurant_id,name,description,pricing,cuisine_type,source_city,cover_url,logo_url
b3a17c83-0d27-46af-bf1f-fddecf8de6f7,Faruk Hotel- Mirpur,"A Mirpur staple for authentic local curries, crispy Jilapi, and traditional Iftar sets.",৳,"Snacks, Curry, Jilapi, Iftar, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/c2he-listing.jpg,
d6524410-d397-4405-8287-24d03137d7ce,Epytoast - Mirpur,Modern quick-service outlet focused on creative desserts and fast-food favorites.,৳,"Dessert, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/mhz8-listing.jpg,
ac45dcf5-2d8b-458c-a09d-4fb1a72f64bb,Mithai - Mirpur-11.5,High-end traditional sweets and premium Jilapi for the discerning local palate.,৳৳,"Cakes, Snacks, Jilapi, Iftar, Dessert, Doi, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zo4o-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cr6ur-logo.jpg
2edbb710-9846-489d-b6ef-9f13e19f2047,Herfy - Mirpur 12,High-quality Western fast food specializing in premium beef burgers and chicken sides.,৳৳৳,"Chicken, Meat, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/cz0gg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz0gg-logo.jpg
f8978795-0450-4e18-b10f-d413f3d6260a,Ananna Foods,"Reliable local eatery serving Bangladeshi curries, rice dishes, and traditional desserts.",৳,"Snacks, Curry, Rice Dishes, Dessert, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/q8st-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cl8jz-logo.jpg
55b7c973-bd78-426d-bac7-dbab3d589e3d,Shilnora - Mirpur,"Dedicated to authentic Bangladeshi flavors, focusing on steaming Haleem and Iftar.",৳,"Snacks, Haleem, Iftar, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/y0tc-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/y0tc-logo.jpg
052d36c0-27d0-4a8d-bd52-6477780698d7,Aurop Restaurant,Versatile local diner serving authentic rice dishes and quick-service Bangladeshi food.,৳,"Curry, Rice Dishes, Bangladeshi, Asian, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s6w1-listing.jpg,
49230f10-d63e-470f-8439-3c179ad22bed,Tasty Treat - Mirpur 12,"Affordable and delicious bakery items, celebratory cakes, and popular fast food.",৳৳,"Cakes, Jilapi, Iftar, Dessert, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/bm14-listing.jpg,
ce2f5047-16f5-4b6f-b1a3-74998930e4e0,Chillox - Mirpur 12,Legendary local burger joint known for its juicy patties and casual urban atmosphere.,৳৳,"Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/tshe-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ch6kt-logo.jpg
c1038582-540d-46a3-ac78-b8eb29e03864,Burger Adda,A friendly neighborhood hangout specializing in Western burgers and Asian noodles.,৳,"Noodles, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/qm4u-listing.jpg,
61dd6277-78d9-40ad-a304-c477ffdc6c61,Shader Adda Biryani House,Focused on the art of aromatic Indian-style Biryani and perfectly spiced Tehari.,৳৳,"Tehari, Rice Dishes, Iftar, Indian, Biryani, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/rcsh-listing.jpg,
784e09f9-3c66-46cc-bd4d-57b3028de930,IZ Patisserie & Cafe,"Boutique French-style bakery serving high-end pastries, coffee, and elegant sweets.",৳৳৳,"Cakes, Beverage, Sweets, Dessert, Fast Food, Bakery",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ilqu-listing.JPG,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw7gs-logo.jpg
31eb7c3e-dcc5-4dbf-89e6-ff76eb491af9,Hamza Biryani,"Simple and effective local rice specialist focusing on authentic, aromatic biryani.",৳,Rice Dishes,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/u7ba-listing.jpg,
3785b04c-701f-4835-b77e-6ea75c5bf35e,Pallabi Kitchen House,Home-style Bangladeshi cooking with a focus on seasonal curries and local snacks.,৳,"Snacks, Curry, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/c8m9-listing.jpg,
32347c65-d056-42ff-939a-aaf6483f11f3,Rabbani Hotel And Restaurant ( Bhashani Mor),"Famous local institution for syrupy Jilapi, Haleem, and iconic Bangladeshi curries.",৳৳,"Snacks, Curry, Haleem, Jilapi, Iftar, Bangladeshi, Asian, Faluda",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s5mk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cy5ii-logo.jpg
01acb5dd-496f-4267-9486-57817a832240,Hotplate - Pallabi,Trendy spot for sizzling rice dishes and refreshing urban beverages.,৳৳,"Snacks, Rice Dishes, Beverage",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/uy3z-listing.jpg,
23c9bad9-7104-4d71-8c46-44c163b8e58f,Diggger - Mirpur-11,Wood-fired pizza specialist offering a range of Mediterranean and Western favorites.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zxqw-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp1el-logo.jpg
29c0299f-c670-4e1d-b25b-8d520dc88d5d,Sorisha Ilish,Celebrating the iconic Bangladeshi Hilsa fish with traditional mustard-based curries.,৳,"Snacks, Curry, Rice Dishes, Dessert, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/p0sh-listing.jpg,
55e3bd38-ba56-4ca1-a64d-b0136fb16d20,Rice & Burger,A dual-specialty kitchen serving both hearty Asian rice bowls and Western burgers.,৳,"Snacks, Rice Dishes, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ywrv-listing.jpg,
b9dc4610-3fff-49d3-9815-6aed02c1433d,Burger King Mirpur 12,Global home of the flame-grilled Whopper and premium Western-style fast food.,৳৳৳,"Snacks, Burgers, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/hqxl-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cy3ly-logo.jpg
fce3f4cf-8137-4f67-ba7f-9697ef5a9148,Aamal - Mirpur 12,"Specialized in traditional local desserts, creamy Doi, and authentic Iftar snacks.",৳৳,"Snacks, Iftar, Dessert, Doi",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/p98k-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca0ql-logo.jpg
fd5687a2-b476-49a0-ab32-b72d552c008f,Ratri Homemade Food,"Wholesome, home-style Bangladeshi meals delivered with a personal, local touch.",৳,"Curry, Rice Dishes, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/gcng-listing.jpg,
705e0410-3cc2-4c53-a523-7f007dc42601,Food Engineering - Pallabi,Precision-made Western fast food focusing on quality ingredients and modern taste.,৳৳,"Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/h0jy-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cg7gg-logo.jpg
e16422d8-39b4-4b0c-80d6-73639cb92bb1,Mirpur Hotel and Restaurant,A reliable community favorite for authentic Bangladeshi curries and traditional snacks.,৳,"Snacks, Curry, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/q2su-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/q2su-logo.jpg
5868b623-a4c8-4f7e-acce-0f0dc5205b85,Milia's Kitchen,Boutique home-style kitchen serving a curated selection of snacks and local desserts.,৳৳,"Snacks, Dessert",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/aa7x-listing.jpeg,
83ea3717-ac9f-4c20-8089-8397ee38c516,Tasty Treat Cafe-Pallabi-Mirpur,"An extension of the beloved bakery, offering an expanded menu of desserts and snacks.",৳৳,Dessert,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zfea-listing.jpg,
9b560d5d-8ddf-46b9-b44e-ce90a6eb3ca6,Taqwa Sweets,Traditional dessert specialist focusing on authentic Bengali sweets and bakery items.,৳,"Sweets, Dessert, Bakery",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/z5na-listing.jpg,
f61acd87-9397-4f62-bb8f-18bff8f2160a,Mr. Meatbox,"The ultimate destination for loaded, sauce-drenched meat boxes and fusion fries.",৳৳,Fast Food,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/txl9-listing.jpg,
d2f5758b-06af-43f0-a249-f042738e0f8c,Bismillah Biryani House- Mirpur 12,A Mirpur 12 landmark for aromatic local biryani and traditional rice dishes.,৳৳,Rice Dishes,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/u42r-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf3vt-logo.jpg
c4e5153c-528a-4b99-a031-c7a7b40b42c8,Milk & Cream BD,"Refreshing dairy-based beverages, Western burgers, and hearty Asian soups.",৳৳,"Snacks, Rice Dishes, Beverage, Soups, Burgers, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/op4d-listing.jpg,
62da6c18-22a8-4ce4-8cda-9cea6a1b300f,Cafe Prince Restora,A multicultural kitchen spanning Turkish kebabs to Western burgers and local curries.,৳৳,"Turkish, Western, Bangladeshi, Kebab, Snacks, Curry, Rice Dishes, Middle Eastern, Jilapi, Iftar, Burgers, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/rrwh-listing.jpg,
c0202984-df7e-4f83-9420-b6a3631bfdee,Shawarma & Sandwich,Quick and tasty urban deli focusing on Middle Eastern wraps and Western sub sandwiches.,৳৳,"Chicken, Snacks, Rice Dishes, Meat, Burgers, Western, Bangladeshi, Asian, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/nsgg-listing.jpg,
84b0d7d3-9fd8-4af2-9086-42e360417ed4,Juice Plaza - Mirpur 12,Classic juice corner serving fresh fruit extracts and chilled seasonal beverages.,৳,"Juice Corner, Beverage",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/kfrz-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca1ad-logo.jpg
0f683f44-d312-4979-8055-5c06fa9aa9cb,Pizza Weist - Mirpur11,Dedicated Mediterranean pizza kitchen focusing on artisanal crusts and fresh toppings.,৳৳,"Italian, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/yss7-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz9bw-logo.jpg
4f9430f8-b80d-4a68-98ff-bc3c8a97d604,Mr Care Live bakery & Juice Corner,"Freshly baked daily breads, celebratory cakes, and a vibrant juice corner.",৳,"Snacks, Bakery",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/m4lp-listing.jpg,
3f742dea-26b9-452d-9ee9-3807e11d1b6a,Japan Cafe,A serene urban escape serving authentic Japanese tea and East Asian snacks.,৳,"Beverage, Japanese, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/yc84-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/yc84-logo.jpg
1cc52511-1548-46f8-96c0-7100596281be,Chilis Restaurant - Mirpur,"Reliable and classic multi-cuisine dining for families, focusing on Thai and Chinese.",৳৳৳,"Rice Dishes, Soups, Noodles, Chinese, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ebcn-listing.jpg,
ca4bdef4-6a5e-4a99-95a8-eb25c5ca131b,BURGER & BOWL,Creative fusion kitchen serving heavy-duty Western burgers and Asian rice bowls.,৳৳,"Snacks, Rice Dishes, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/m9gw-listing.jpg,
fb3b653d-0f7f-4d01-b5c8-6fc4d658dabd,The Food Cabin,A blend of Western-style burgers and authentic Bangladeshi comfort meals.,৳৳,"Snacks, Burgers, Western, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/jka7-listing.jpg,
6c8d9787-c56f-493c-8937-278811bb840d,Pizza Lane,Fast and reliable Mediterranean-style pizza outlet for the Mirpur community.,৳৳,"Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/u0wb-listing.jpg,
0b49610b-a123-4e71-988a-33099c10f3b7,New Chaap Ghor,"Specialist in smoky, oil-rich Turkish grills, traditional Haleem, and crispy Jilapi.",৳,"Turkish, Kebab, Snacks, Haleem, Middle Eastern, Jilapi, Iftar",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zk5e-listing.jpg,
7fdf5d3d-4821-4490-bc31-016c4eadb913,Bubble Plaza,"The go-to spot for trendy bubble tea, refreshing juices, and quick urban snacks.",৳৳,"Juice Corner, Snacks, Beverage",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/uw5h-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/uw5h-logo.jpg
cad794d3-7fc1-4ebe-a6fe-608eeeca6967,Big Smoke,Modern fast-food specialist focusing on smoky flavors and premium meat preparations.,৳৳৳,Fast Food,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/vowt-listing.jpg,
e33e3728-c644-4b09-af5a-f40e86f4a184,Hungry Hive,A bustling spot for Western-style burgers and traditional Bangladeshi favorites.,৳৳৳,"Snacks, Burgers, Western, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/dhv9-listing.jpg,
1c796c5d-b09e-4a05-b2d6-8ff7804182e6,Tania's Kitchen,Authentic Bangladeshi breakfast and lunch specialist focusing on home-style curries.,৳,"Snacks, Curry, Rice Dishes, Breakfast, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/xhxa-listing.jpg,
a579feba-37bf-40b0-a285-860228d5405e,PizzaBurg - Pallabi,Famous for their massive fusion pizzas and affordable Mediterranean-inspired sides.,৳৳,"Italian, Iftar, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zeh5-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj3jh-logo.jpg
50ff82e1-54df-4efa-9495-7123cf07a8b8,Shader Adda Juice Bar,Refreshing local juice bar serving seasonal fruit extracts and chilled treats.,৳,"Juice Corner, Snacks, Beverage",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/lpke-listing.jpg,
07401339-6063-475f-8805-88ba08996d7e,Burger Xpress - Mirpur,"No-nonsense Western burgers focused on speed, quality, and classic flavors.",৳৳,"Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/n3fm-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8ya-logo.jpg
61aa1615-6f0f-4af1-aa7f-917ca6313a3d,The Golden Star Chinese Restaurant,A grand destination for authentic Chinese dining and Pan-Asian curries.,৳৳,"Snacks, Curry, Chinese, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/sw2d-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cq4oo-logo.jpg
92d49f4e-1bf3-4808-94ca-12b0128d3d90,Dessert Delights,A boutique bakery focused on artisanal cakes and indulgent baked desserts.,৳,"Cakes, Dessert, Bakery",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ng7e-listing.jpg,
61a7c817-0c30-42b0-bd8e-c5bf20548cdf,Abesh Hotel & Biryani House- Mirpur-12 Cantonment,"Grand local diner serving Turkish grills, traditional Biryani, and Iftar specialties.",৳৳,"Turkish, Bangladeshi, Doi, Faluda, Kebab, Curry, Rice Dishes, Haleem, Middle Eastern, Jilapi, Iftar, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/lpkw-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj6rz-logo.jpg
e12a628f-7068-4fdb-8498-e31bd0ab0edd,Sarder Barir Kacchi,"Heritage-inspired Kacchi Biryani made with aromatic rice and tender, slow-cooked meat.",৳,"Rice Dishes, Iftar, Indian, Biryani, Doi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/rb7r-listing.jpg,
e28a7899-60b5-48fc-87df-271b4ac0810a,AI FOOD,A fusion outlet serving everything from Middle Eastern shawarma to Western burgers.,৳,"Middle Eastern, Beverage, Shawarma, Dessert, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/b8bd-listing.jpg,
b21335dc-1eb0-463b-9040-570a17129a78,WOK UP 中華鍋 上,High-energy Asian kitchen focusing on authentic Japanese stir-fry and rice dishes.,৳৳৳,"Japanese, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/go72-listing.jpg,
cdd89210-1922-48a2-adef-c1c494b57cb5,Deshi Ahar 2,"Reliable local kitchen dedicated to authentic, affordable Bangladeshi rice meals.",৳,Rice Dishes,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/afuh-listing.jpg,
112575a3-f676-4139-9af7-4b86efbcf80f,Muslim Sweets and Bakery,A trusted community name for traditional Bengali sweets and fresh daily bakery goods.,৳৳,Dessert,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/cz22-listing.jpg,
797a3be4-9989-48dc-b75c-9dec8c158022,BD Five Star - Bakers Bite,Quick-service fast-food outlet featuring affordable snacks and meat bites.,৳,"Snacks, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/g78k-listing.jpg,
e896a0ec-15ac-4341-8c1c-a5fbfa4827f8,KARAK BD - Mirpur,Bringing the authentic taste of strong Karak tea and light snacks to Mirpur.,৳,"Snacks, Beverage, Cafe",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/lrl9-listing.jpg,
e2b8a316-ccea-42db-aa2f-63a69ff4366c,Shawarma Damasco,Authentic Middle Eastern flavors focusing on traditional Syrian-style shawarmas.,৳৳,"Snacks, Middle Eastern, Shawarma",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s6cl-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck6kl-logo.jpg
61a6d90d-52f0-4828-9d26-da197a74e0f9,Alif Hotel,Community favorite for traditional Bangladeshi curries and affordable local snacks.,৳,"Snacks, Curry, Bangladeshi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/p4i8-listing.jpg,
6d6e27b5-5a2d-4add-9373-06f1bea7dd1e,Darjeeling Momo Station Bangladesh - Mirpur 10,Authentic Himalayan-style dumplings and Chinese fusion with a spicy kick.,৳৳,"Turkish, Kebab, Middle Eastern, Seafood, Chinese, Asian, Dumpling",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ubcj-listing.jpg,
01fc7764-9f9b-47ea-8726-53b1464921ac,Cheez - Mirpur,A cheese-lover's paradise featuring artisanal pizzas and Mediterranean sides.,৳৳৳,"Italian, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/cp6ts-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp6ts-logo.jpg
f6480f2e-8fec-4bf9-bec4-2ca688dd6ba2,Muslim Sweets & Doi Ghor,Specialists in creamy Bogra-style Doi and a wide variety of traditional sweets.,৳৳,"Dessert, Bakery",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/scbb-listing.jpg,
8e236027-f19f-49ef-9c8e-437fe6b9854f,Molla Biryani 3,Reliable local biryani house known for its consistent and aromatic rice dishes.,৳,"Rice Dishes, Indian, Biryani, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/v3d1-listing.jpg,
62e8ec64-ece7-4065-9cbd-3736f8128adf,Crust and Beans - Mirpur 6,A perfect blend of artisanal Mediterranean pizza and expertly roasted coffee.,৳৳,"Rice Dishes, Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/t5xw-listing.jpg,
28a764c1-edfc-4e68-8ffd-6f1baebaec8e,Nure Al-Modina Hotel & Restaurant,Simple and authentic local diner focusing on traditional rice and curry meals.,৳,"Curry, Rice Dishes",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/mbgt-listing.jpg,
d11466fc-5f4f-482b-8665-48296f57750b,The Savory,"Modern Western kitchen specializing in hearty soups, burgers, and meat dishes.",৳,"Chicken, Soups, Meat, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ywuh-listing.jpg,
780e489e-a667-4eac-9bb4-50c06822956e,New Jawbone Hotel & Restaurant,Reliable local spot for authentic Bangladeshi curries and traditional rice platters.,৳,"Curry, Rice Dishes",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/g7k5-listing.jpg,
fbf27915-4517-42f2-8d25-671634f37716,Daabing,A unique refreshment bar focusing on coconut-based drinks and Asian rice bowls.,৳৳,"Rice Dishes, Beverage, Dessert, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/c163-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/c163-logo.jpg
380b7931-b671-4cd7-804f-5ec9f6e9fc2a,ZA KITCHEN,Fast-paced Western kitchen serving spicy burgers and satisfying rice dishes.,৳,"Curry, Rice Dishes, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/oyt1-listing.jpg,
1fc38f06-abac-4d7d-b306-53a05f6c6738,Vaggokul Sweets and Bakery,"Traditional bakery known for premium Iftar snacks, sweets, and creamy Doi.",৳৳,"Iftar, Sweets, Dessert, Bangladeshi, Doi, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ae6t-listing.jpg,
ba72d071-7cc5-4759-9136-e5d2743bb5b1,Food Expert,Versatile deli offering everything from Middle Eastern wraps to Western burgers.,৳৳,"Wraps, Snacks, Iftar, Sandwiches, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/wgkd-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf0cd-logo.jpg
448ecaf2-80f4-41ab-9a1e-d72564d4b010,Savory Lounge,"A relaxed cafe environment featuring Mediterranean pizzas, pasta, and noodles.",৳,"Snacks, Rice Dishes, Italian, Mediterranean, Noodles, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/bizz-listing.jpg,
ae3d17f0-256c-4f75-95f4-7df0b5d69760,Muslim Sweets And Abhijato Tasty Shop,Upscale traditional dessert shop focusing on premium sweets and gift sets.,৳,"Sweets, Dessert",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/plki-listing.jpg,
2f528ab1-8f87-4f18-93de-59968dd843a7,Coffee Mania,A high-energy cafe serving premium coffee and crispy Western-style chicken snacks.,৳৳,"Chicken, Snacks, Meat, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s9vk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/co9mn-logo.jpg
4f1c3215-7bfb-4744-9e7c-05d8fef3820f,Kitchen Session,"Modern urban kitchen serving Western sandwiches, burgers, and Asian rice bowls.",৳৳,"Snacks, Rice Dishes, Sandwiches, Burgers, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/vyta-listing.jpg,
baf179dd-0c3d-4a93-b337-d8fefa5b04e1,Thea,A minimalist beverage bar focusing on fresh juices and quick urban snacks.,৳,"Juice Corner, Beverage, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ittk-listing.jpg,
07ba720f-02dd-44ed-b8ea-56de9ee499f8,Hello Dine,A friendly neighborhood spot for reliable local snacks and hearty rice dishes.,৳৳,"Snacks, Rice Dishes",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s3kr-listing.jpg,
64e515bb-9be8-4ea8-9c71-f0028b33bd5f,Bismillah Kacchi House,"Traditional Indian rice specialist known for fragrant, high-quality biryani.",৳৳,"Rice Dishes, Indian, Biryani, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/gb4t-listing.jpg,
812c8167-1b1d-41cc-a042-5a1f60d7c487,Resto,"A simple and effective destination for quick, tasty urban snacks.",৳,Snacks,Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/r6e6-listing.jpg,
fa4796bc-3ee8-4d4c-8f69-871d7114796d,Muslim Sweets and Bakery - Extension Pallabi,"An extension of the trusted brand, offering a full range of traditional Bengali sweets.",৳৳,"Sweets, Dessert",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/rvxh-listing.jpg,
7bb1be42-8841-4bd4-9145-f95b821f07fb,Pizzeria MDOHS,Specialized Mediterranean pizza kitchen serving the DOHS community with premium crusts.,৳৳,"Italian, Mediterranean, Pizza, Burgers, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/a480-listing.jpg,
a76df54f-5417-4fa6-b471-8d40644c9882,Papizza,Fusion kitchen blending Italian pasta traditions with Western pizza favorites.,৳৳৳,"Rice Dishes, Italian, Pasta, Mediterranean, Pizza, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/v8wh-listing.jpg,
3db1f6a1-433c-464c-a215-291569f76f38,Tasty Tales,A storyteller's kitchen serving hearty Western burgers and satisfying rice dishes.,৳,"Snacks, Rice Dishes, Burgers, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/rrcv-listing.jpg,
32c1fdc8-0337-4eff-bacc-27d06fa50b86,Salma's Kitchen,"Wholesome, home-style local snacks and refreshing urban beverages.",৳,"Snacks, Beverage, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/vbzf-listing.jpg,
aaf3014a-3dec-48eb-a7d6-348709179998,Coffee Break Cafeteria & Kebabs,The perfect urban pause for quick rice dishes and grilled kebabs.,৳,"Rice Dishes, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ac3z-listing.jpg,
fdc39289-1647-444c-a7e8-816680c9ff4f,Rosh - Mirpur,High-end traditional sweets specialist focusing on premium Iftar and creamy Doi.,৳৳৳,"Iftar, Dessert, Doi, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/iodx-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs9qc-logo.jpg
83ae9ff5-44ff-4cb0-a717-b6d59fc06ed4,Soi 13,A vibrant spot for quick fast-food favorites and traditional seasonal Iftar.,৳,"Snacks, Iftar, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/yiul-listing.jpg,
